category,name,prompt,negative,my prompt,my prefix,my type,my lookup,my negative,my name,my number,my seed mod,calculated seed,skip
postapocalyptic-realistic-isometric,162-sm-dwelling-postapocalyptic-realistic-isometric-2,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,162,1,2,
postapocalyptic-realistic-isometric,163-sm-dwelling-postapocalyptic-realistic-isometric-3,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,163,2,3,
postapocalyptic-realistic-isometric,164-sm-dwelling-postapocalyptic-realistic-isometric-4,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,164,3,4,
postapocalyptic-realistic-isometric,165-sm-dwelling-postapocalyptic-realistic-isometric-5,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,165,4,5,
postapocalyptic-realistic-isometric,166-sm-dwelling-postapocalyptic-realistic-isometric-6,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,166,5,6,
postapocalyptic-realistic-isometric,167-sm-dwelling-postapocalyptic-realistic-isometric-7,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,167,6,7,
postapocalyptic-realistic-isometric,168-sm-dwelling-postapocalyptic-realistic-isometric-8,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,168,7,8,
postapocalyptic-realistic-isometric,169-sm-dwelling-postapocalyptic-realistic-isometric-9,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,169,8,9,
postapocalyptic-realistic-isometric,170-sm-dwelling-postapocalyptic-realistic-isometric-10,"small hovel, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small hovel,small,hovel,dwelling,,sm-dwelling,170,9,10,
postapocalyptic-realistic-isometric,171-sm-social-postapocalyptic-realistic-isometric-1,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,171,0,1,
postapocalyptic-realistic-isometric,172-sm-social-postapocalyptic-realistic-isometric-2,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,172,1,2,
postapocalyptic-realistic-isometric,173-sm-social-postapocalyptic-realistic-isometric-3,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,173,2,3,
postapocalyptic-realistic-isometric,174-sm-social-postapocalyptic-realistic-isometric-4,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,174,3,4,
postapocalyptic-realistic-isometric,175-sm-social-postapocalyptic-realistic-isometric-5,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,175,4,5,
postapocalyptic-realistic-isometric,176-sm-social-postapocalyptic-realistic-isometric-6,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,176,5,6,
postapocalyptic-realistic-isometric,177-sm-social-postapocalyptic-realistic-isometric-7,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,177,6,7,
postapocalyptic-realistic-isometric,178-sm-social-postapocalyptic-realistic-isometric-8,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,178,7,8,
postapocalyptic-realistic-isometric,179-sm-social-postapocalyptic-realistic-isometric-9,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,179,8,9,
postapocalyptic-realistic-isometric,180-sm-social-postapocalyptic-realistic-isometric-10,"small drug den, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small drug den,small,drug den,social,,sm-social,180,9,10,
postapocalyptic-realistic-isometric,181-sm-store-postapocalyptic-realistic-isometric-1,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,181,0,1,
postapocalyptic-realistic-isometric,182-sm-store-postapocalyptic-realistic-isometric-2,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,182,1,2,
postapocalyptic-realistic-isometric,183-sm-store-postapocalyptic-realistic-isometric-3,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,183,2,3,
postapocalyptic-realistic-isometric,184-sm-store-postapocalyptic-realistic-isometric-4,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,184,3,4,
postapocalyptic-realistic-isometric,185-sm-store-postapocalyptic-realistic-isometric-5,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,185,4,5,
postapocalyptic-realistic-isometric,186-sm-store-postapocalyptic-realistic-isometric-6,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,186,5,6,
postapocalyptic-realistic-isometric,187-sm-store-postapocalyptic-realistic-isometric-7,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,187,6,7,
postapocalyptic-realistic-isometric,188-sm-store-postapocalyptic-realistic-isometric-8,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,188,7,8,
postapocalyptic-realistic-isometric,189-sm-store-postapocalyptic-realistic-isometric-9,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,189,8,9,
postapocalyptic-realistic-isometric,190-sm-store-postapocalyptic-realistic-isometric-10,"small store, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small store,small,store,store,,sm-store,190,9,10,
postapocalyptic-realistic-isometric,191-sm-healer-postapocalyptic-realistic-isometric-1,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,191,0,1,
postapocalyptic-realistic-isometric,192-sm-healer-postapocalyptic-realistic-isometric-2,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,192,1,2,
postapocalyptic-realistic-isometric,193-sm-healer-postapocalyptic-realistic-isometric-3,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,193,2,3,
postapocalyptic-realistic-isometric,194-sm-healer-postapocalyptic-realistic-isometric-4,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,194,3,4,
postapocalyptic-realistic-isometric,195-sm-healer-postapocalyptic-realistic-isometric-5,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,195,4,5,
postapocalyptic-realistic-isometric,196-sm-healer-postapocalyptic-realistic-isometric-6,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,196,5,6,
postapocalyptic-realistic-isometric,197-sm-healer-postapocalyptic-realistic-isometric-7,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,197,6,7,
postapocalyptic-realistic-isometric,198-sm-healer-postapocalyptic-realistic-isometric-8,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,198,7,8,
postapocalyptic-realistic-isometric,199-sm-healer-postapocalyptic-realistic-isometric-9,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,199,8,9,
postapocalyptic-realistic-isometric,200-sm-healer-postapocalyptic-realistic-isometric-10,"small healer hut, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small healer hut,small,healer hut,healer,,sm-healer,200,9,10,
postapocalyptic-realistic-isometric,201-sm-government-postapocalyptic-realistic-isometric-1,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,201,0,1,
postapocalyptic-realistic-isometric,202-sm-government-postapocalyptic-realistic-isometric-10,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,202,9,10,
postapocalyptic-realistic-isometric,203-sm-government-postapocalyptic-realistic-isometric-19,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,203,18,19,
postapocalyptic-realistic-isometric,204-sm-government-postapocalyptic-realistic-isometric-28,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,204,27,28,
postapocalyptic-realistic-isometric,205-sm-government-postapocalyptic-realistic-isometric-37,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,205,36,37,
postapocalyptic-realistic-isometric,206-sm-government-postapocalyptic-realistic-isometric-46,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,206,45,46,
postapocalyptic-realistic-isometric,207-sm-government-postapocalyptic-realistic-isometric-55,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,207,54,55,
postapocalyptic-realistic-isometric,208-sm-government-postapocalyptic-realistic-isometric-64,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,208,63,64,
postapocalyptic-realistic-isometric,209-sm-government-postapocalyptic-realistic-isometric-73,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,209,72,73,
postapocalyptic-realistic-isometric,210-sm-government-postapocalyptic-realistic-isometric-82,"small boss's building, exterior isometric, RPG style, post apocalyptic, steampunk, decayed rusted crumbling, computer game, white background","split screen, interior, cartoon, collection",small boss's building,small,boss's building,government,,sm-government,210,81,82,
