category,name,prompt,negative,my prompt,my prefix,my type,my lookup,my negative,my name,my number,my seed mod,calculated seed,skip
fantasy-cartoon-interior,381-sm-social-fantasy-cartoony-isometric-1,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,381,0,1,
fantasy-cartoon-interior,382-sm-social-fantasy-cartoony-isometric-2,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,382,1,2,
fantasy-cartoon-interior,383-sm-social-fantasy-cartoony-isometric-3,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,383,2,3,
fantasy-cartoon-interior,384-sm-social-fantasy-cartoony-isometric-4,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,384,3,4,
fantasy-cartoon-interior,385-sm-social-fantasy-cartoony-isometric-5,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,385,4,5,
fantasy-cartoon-interior,386-sm-social-fantasy-cartoony-isometric-6,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,386,5,6,
fantasy-cartoon-interior,387-sm-social-fantasy-cartoony-isometric-7,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,387,6,7,
fantasy-cartoon-interior,388-sm-social-fantasy-cartoony-isometric-8,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,388,7,8,
fantasy-cartoon-interior,389-sm-social-fantasy-cartoony-isometric-9,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,389,8,9,
fantasy-cartoon-interior,390-sm-social-fantasy-cartoony-isometric-10,"small tavern, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small tavern,small,tavern,social,,sm-social,390,9,10,
fantasy-cartoon-interior,391-sm-store-fantasy-cartoony-isometric-1,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,391,0,1,
fantasy-cartoon-interior,392-sm-store-fantasy-cartoony-isometric-2,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,392,1,2,
fantasy-cartoon-interior,393-sm-store-fantasy-cartoony-isometric-3,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,393,2,3,
fantasy-cartoon-interior,394-sm-store-fantasy-cartoony-isometric-4,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,394,3,4,
fantasy-cartoon-interior,395-sm-store-fantasy-cartoony-isometric-5,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,395,4,5,
fantasy-cartoon-interior,396-sm-store-fantasy-cartoony-isometric-6,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,396,5,6,
fantasy-cartoon-interior,397-sm-store-fantasy-cartoony-isometric-7,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,397,6,7,
fantasy-cartoon-interior,398-sm-store-fantasy-cartoony-isometric-8,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,398,7,8,
fantasy-cartoon-interior,399-sm-store-fantasy-cartoony-isometric-9,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,399,8,9,
fantasy-cartoon-interior,400-sm-store-fantasy-cartoony-isometric-10,"small general store, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small general store,small,general store,store,,sm-store,400,9,10,
fantasy-cartoon-interior,401-sm-healer-fantasy-cartoony-isometric-1,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,401,0,1,
fantasy-cartoon-interior,402-sm-healer-fantasy-cartoony-isometric-2,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,402,1,2,
fantasy-cartoon-interior,403-sm-healer-fantasy-cartoony-isometric-3,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,403,2,3,
fantasy-cartoon-interior,404-sm-healer-fantasy-cartoony-isometric-4,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,404,3,4,
fantasy-cartoon-interior,405-sm-healer-fantasy-cartoony-isometric-5,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,405,4,5,
fantasy-cartoon-interior,406-sm-healer-fantasy-cartoony-isometric-6,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,406,5,6,
fantasy-cartoon-interior,407-sm-healer-fantasy-cartoony-isometric-7,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,407,6,7,
fantasy-cartoon-interior,408-sm-healer-fantasy-cartoony-isometric-8,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,408,7,8,
fantasy-cartoon-interior,409-sm-healer-fantasy-cartoony-isometric-9,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,409,8,9,
fantasy-cartoon-interior,410-sm-healer-fantasy-cartoony-isometric-10,"small doctor's office, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small doctor's office,small,doctor's office,healer,,sm-healer,410,9,10,
fantasy-cartoon-interior,411-sm-government-fantasy-cartoony-isometric-1,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,411,0,1,
fantasy-cartoon-interior,412-sm-government-fantasy-cartoony-isometric-2,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,412,1,2,
fantasy-cartoon-interior,413-sm-government-fantasy-cartoony-isometric-3,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,413,2,3,
fantasy-cartoon-interior,414-sm-government-fantasy-cartoony-isometric-4,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,414,3,4,
fantasy-cartoon-interior,415-sm-government-fantasy-cartoony-isometric-5,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,415,4,5,
fantasy-cartoon-interior,416-sm-government-fantasy-cartoony-isometric-6,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,416,5,6,
fantasy-cartoon-interior,417-sm-government-fantasy-cartoony-isometric-7,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,417,6,7,
fantasy-cartoon-interior,418-sm-government-fantasy-cartoony-isometric-8,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,418,7,8,
fantasy-cartoon-interior,419-sm-government-fantasy-cartoony-isometric-9,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,419,8,9,
fantasy-cartoon-interior,420-sm-government-fantasy-cartoony-isometric-10,"small town hall, interior isometric, Disney style, RPG style, cartoony, DnD, fantasy, computer game, white background, cartoony, cartoon, anime","split screen, exterior, realistic, collection",small town hall,small,town hall,government,,sm-government,420,9,10,
